(145, 3)
(18, 8)
(176, 0)
(159, 3)
(4, 3)
(181, 5)
(158, 4)
(184, 2)
(35, 1)
(14, 2)
(131, 0)
(43, 0)
(125, 3)
(141, 7)
(129, 9)
(96, 7)
(33, 2)
(63, 9)
(29, 7)
(65, 8)
(105, 7)
(20, 2)
(37, 1)
(64, 5)
(90, 4)
(42, 7)
(116, 10)
(91, 8)
(32, 0)
(21, 10)
(51, 3)
(162, 9)
(156, 7)
(72, 0)
(183, 9)
(37, 10)
(87, 4)
(83, 4)
(47, 4)
(200, 1)
(22, 0)
(4, 5)
(93, 0)
(40, 3)
(93, 1)
(112, 5)
(170, 4)
(28, 8)
(46, 3)
(49, 5)
(83, 9)
(47, 9)
(153, 3)
(6, 10)
(64, 7)
(74, 7)
(67, 7)
(32, 9)
(81, 8)
(84, 5)
(121, 1)
(33, 4)
(9, 5)
(59, 1)
(179, 6)
(181, 2)
(109, 5)
(186, 9)
(123, 7)
(162, 5)
(92, 6)
(195, 8)
(173, 1)
(97, 4)
(149, 6)
(172, 0)
(135, 7)
(124, 2)
(189, 1)
(84, 6)
(128, 4)
(192, 2)
(97, 10)
(172, 2)
(74, 0)
(138, 4)
(118, 0)
(111, 4)
(169, 3)
(35, 5)
(133, 2)
(124, 5)
(19, 2)
(150, 7)
(50, 6)
(113, 7)
