(3, 10)
(38, 9)
(153, 7)
(38, 10)
(169, 4)
(67, 1)
(163, 0)
(136, 6)
(65, 2)
(119, 10)
(106, 0)
(24, 3)
(108, 0)
(75, 5)
(151, 5)
(30, 4)
(9, 6)
(59, 5)
(76, 3)
(105, 10)
(163, 10)
(187, 10)
(27, 5)
(197, 3)
(47, 9)
(26, 7)
(171, 7)
(67, 3)
(2, 7)
(130, 9)
(67, 7)
(4, 4)
(166, 9)
(101, 7)
(21, 5)
(94, 0)
(13, 8)
(57, 4)
(140, 5)
(21, 8)
(140, 2)
(21, 8)
(181, 5)
(66, 3)
(169, 3)
(73, 6)
(161, 3)
(8, 9)
(37, 1)
(121, 4)
(17, 6)
(57, 4)
(187, 6)
(146, 7)
(80, 10)
(156, 4)
(62, 8)
(155, 5)
(196, 3)
(74, 2)
(14, 8)
(45, 8)
(93, 5)
(4, 2)
(123, 9)
(59, 6)
(180, 9)
(158, 1)
(16, 6)
(50, 3)
(109, 5)
(79, 9)
(105, 7)
(130, 5)
(141, 8)
(182, 0)
(53, 4)
(186, 9)
(131, 0)
(126, 9)
(28, 9)
(79, 2)
(114, 8)
(34, 3)
(129, 0)
(13, 8)
(77, 4)
(1, 8)
(192, 6)
(148, 4)
(74, 8)
(194, 3)
(64, 4)
(188, 3)
(31, 4)
(121, 2)
(91, 1)
(40, 9)
(80, 0)
(64, 9)
(121, 4)
(7, 6)
(94, 7)
(30, 10)
(104, 10)
(166, 3)
(48, 8)
